hypervolume,r2_indicator,avg_pairwise_distance,spacing,spread,tds,mpd,mce,num_modes,pmd,pfs,pas,rbd,fci,qds,der,num_parameters,training_time,final_loss,seed,exp_name,condition_name,capacity_level,temperature_level
1.4641000000000006,-0.07028279757740775,0.2574136271936076,0.0008367542759515345,0.46875105068529166,0.5646212121212121,0.6931471805599453,0.4787070518752625,97,0.0,0.0,0.2574136271936076,0.5646212121212121,0.3841878750258638,0.5585030970894562,130.59483948977933,2443,2904.588089,1.6014518737792969,42,small_low_seed42,small_low,small,low
1.4641000000000006,-0.06914373351163743,0.3046365637573376,8.505417703474905e-09,0.4364942035747296,0.5775,0.6931471805599453,0.531297152504053,148,0.0,0.0,0.3046365637573376,0.5775,0.3812980078044772,0.5692355826721222,155.17199853092265,2443,2892.995167,1.2090346813201904,153,small_low_seed153,small_low,small,low
1.4641000000000006,-0.07759036533851421,0.30645657272275456,9.255528787832645e-09,0.4160868082548432,0.5941919191919192,0.6931471805599453,0.545622166202768,142,0.0,0.0,0.30645657272275456,0.5941919191919192,0.38446932006633494,0.5696492210733533,155.9871925915581,2443,2895.069755,1.7514541149139404,264,small_low_seed264,small_low,small,low
1.4641000000000006,-0.07590025447924478,0.2082793449485381,8.974161858077423e-09,0.5104511588155508,0.5043939393939394,0.6931471805599453,0.4201064027855415,68,0.0,0.0,0.2082793449485381,0.5043939393939394,0.3847227414330219,0.5473362147610313,106.24769757442871,2443,2888.721737,3.157731771469116,375,small_low_seed375,small_low,small,low
1.4641000000000006,-0.0646003730159356,0.29012123088938435,0.0008367541595362127,0.4059616896751087,0.5934090909090909,0.6931471805599453,0.5385683921442272,111,0.0,0.0,0.29012123088938435,0.5934090909090909,0.3761649400771887,0.565936643383951,147.87774428909964,2443,2891.050833,1.4056017398834229,486,small_low_seed486,small_low,small,low
1.4641000000000006,-0.07028279757740775,0.2830094520555546,1.1372817354526887e-08,0.39932901979070096,0.625,0.6931471805599453,0.5518164881906643,104,0.0,0.0,0.2830094520555546,0.625,0.37833128331283294,0.564320330012626,144.13416663185518,2443,2893.430352,1.5866084098815918,42,small_high_seed42,small_high,small,high
1.4641000000000006,-0.06914373351163743,0.3032946238526917,1.0797944760554401e-08,0.3941470515230224,0.6078535353535354,0.6931471805599453,0.5633754053036457,135,0.0,0.0,0.3032946238526917,0.6078535353535354,0.3820737992166565,0.5689305963301572,154.65231228713847,2443,2889.930032,1.1767195463180542,153,small_high_seed153,small_high,small,high
1.4641000000000006,-0.07759036533851421,0.2974307763468337,1.1145032452475334e-08,0.3996090473854249,0.623459595959596,0.6931471805599453,0.5632347510097598,131,0.0,0.0,0.2974307763468337,0.623459595959596,0.3785130718954248,0.5675979037151895,151.6917715560558,2443,2889.368376,2.395308256149292,264,small_high_seed264,small_high,small,high
1.4641000000000006,-0.07590025447924478,0.22543739858216544,1.1515425946129199e-08,0.4718413145279665,0.5456313131313131,0.6931471805599453,0.4543215581436896,88,0.0,0.0,0.22543739858216544,0.5456313131313131,0.3860192147034254,0.5512357724050376,116.73469163595233,2443,2845.804473,4.150845527648926,375,small_high_seed375,small_high,small,high
1.4641000000000006,-0.0646003730159356,0.2814520845034846,0.0005917040980421007,0.42639593392511266,0.6090151515151515,0.6931471805599453,0.5593547713323733,107,0.0,0.0,0.2814520845034846,0.6090151515151515,0.37529197080291965,0.563966382841701,144.52740647914825,2443,2869.67883,4.79660177230835,486,small_high_seed486,small_high,small,high
1.4641000000000006,-0.07028279757740775,0.2775953413168736,1.2083729572509583e-08,0.4004820833161269,0.6424747474747474,0.6931471805599453,0.5574821413004867,99,0.0,0.0,0.2775953413168736,0.6424747474747474,0.37183706392417837,0.5630898502992895,142.184222942476,2443,2876.999579,7.504948616027832,42,small_veryhigh_seed42,small_veryhigh,small,very_high
1.4641000000000006,-0.06914373351163743,0.28214675304455406,1.2058897880251607e-08,0.40967494782207914,0.652550505050505,0.6931471805599453,0.5547692709687914,115,0.0,0.0,0.28214675304455406,0.652550505050505,0.3792988929889298,0.5641242620555804,126.41558142389788,2443,3288.92132,5.64749813079834,153,small_veryhigh_seed153,small_veryhigh,small,very_high
1.4641000000000006,-0.07759036533851421,0.2716849164916441,0.0005917040980421007,0.40343738327205186,0.6561363636363636,0.6931471805599453,0.5423533762246647,106,0.0,0.0,0.2716849164916441,0.6561363636363636,0.37569774527727007,0.5617465719299191,102.97791484738426,2443,3887.769137,4.296839714050293,264,small_veryhigh_seed264,small_veryhigh,small,very_high
1.4641000000000006,-0.07590025447924478,0.2640598765363992,0.0005917040398344398,0.4025575043858249,0.6359343434343434,0.6931471805599453,0.5389643780021804,92,0.0,0.0,0.2640598765363992,0.6359343434343434,0.37075684380032214,0.560013608303727,95.92731639790752,2443,4056.384874,4.862817764282227,375,small_veryhigh_seed375,small_veryhigh,small,very_high
1.4641000000000006,-0.0646003730159356,0.267389149301374,0.0005917040980421007,0.41052487831390844,0.6486363636363637,0.6931471805599453,0.5516309055251735,92,0.0,0.0,0.267389149301374,0.6486363636363637,0.37698819698819697,0.5607702612048577,96.40468079197196,2443,4087.188732,5.4007439613342285,486,small_veryhigh_seed486,small_veryhigh,small,very_high
1.4641000000000006,-0.07028279757740775,0.25646746018111427,0.0005917039816267788,0.41212497736182296,0.6623232323232323,0.6931471805599453,0.528913529415225,91,0.0,0.0,0.25646746018111427,0.6623232323232323,0.3748892951452367,0.5582880591320715,1.7270339222606328,70923,7537.838112,0.09451143443584442,42,medium_low_seed42,medium_low,medium,low
1.4641000000000006,-0.06914373351163743,0.2611576089469812,0.0005917042144574225,0.4083655130909556,0.6691919191919192,0.6931471805599453,0.5384310026543526,94,0.0,0.0,0.2611576089469812,0.6691919191919192,0.3700703234880449,0.5593540020334048,1.7693902980688172,70923,7491.942666,0.42557841539382935,153,medium_low_seed153,medium_low,medium,low
1.4641000000000006,-0.07759036533851421,0.2610382170049136,1.2605361199291565e-08,0.4158587988390351,0.6752525252525252,0.6931471805599453,0.5361703413857161,92,0.0,0.0,0.2610382170049136,0.6752525252525252,0.37199032062915927,0.5593268675011167,1.7722673219555136,70923,7476.361074,0.3358808159828186,264,medium_low_seed264,medium_low,medium,low
1.4641000000000006,-0.07590025447924478,0.2671176127479299,0.0005917040398344398,0.405511158859656,0.6708838383838384,0.6931471805599453,0.5386598997403245,98,0.0,0.0,0.2671176127479299,0.6708838383838384,0.3837520729684909,0.5607085483518023,1.8082955316407063,70923,7498.05322,0.18124663829803467,375,medium_low_seed375,medium_low,medium,low
1.4641000000000006,-0.0646003730159356,0.2675058021668521,1.2466315091330671e-08,0.41673503768412784,0.6618939393939394,0.6931471805599453,0.53820390146773,100,0.0,0.0,0.2675058021668521,0.6618939393939394,0.38486475239284235,0.5607967732197391,1.7723247251676237,70923,7661.350177,0.1783766895532608,486,medium_low_seed486,medium_low,medium,low
1.4641000000000006,-0.07028279757740775,0.26312211948854497,0.0005917040398344398,0.41860277122144623,0.6660858585858586,0.6931471805599453,0.5300530323274095,100,0.0,0.0,0.26312211948854497,0.6660858585858586,0.37353203568532023,0.5598004817019421,1.779527005228764,70923,7505.302115,0.028335928916931152,42,medium_high_seed42,medium_high,medium,high
1.4641000000000006,-0.06914373351163743,0.25024746172704104,1.2981981711845947e-08,0.41248316577683575,0.6678787878787878,0.6931471805599453,0.5199597141271471,89,0.0,0.0,0.25024746172704104,0.6678787878787878,0.3664153201675644,0.5568744231197821,1.6943547123275426,70923,7496.88328,0.18287742137908936,153,medium_high_seed153,medium_high,medium,high
1.4641000000000006,-0.07759036533851421,0.25002095816547915,1.2929709747311335e-08,0.42949425793281953,0.6767424242424243,0.6931471805599453,0.523510567621277,83,0.0,0.0,0.25002095816547915,0.6767424242424243,0.37017078561382344,0.5568229450376089,1.6899915582084426,70923,7509.435355,0.10692267119884491,264,medium_high_seed264,medium_high,medium,high
1.4641000000000006,-0.07590025447924478,0.2511302349708214,0.0005917040398344398,0.4209823439544718,0.6761616161616162,0.6931471805599453,0.5214986349490041,87,0.0,0.0,0.2511302349708214,0.6761616161616162,0.38471858774662504,0.5570750534024594,1.70198921953189,70923,7489.582364,0.6257810592651367,375,medium_high_seed375,medium_high,medium,high
1.4641000000000006,-0.0646003730159356,0.2545560287500026,1.2814998839871805e-08,0.421823979966267,0.6604545454545454,0.6931471805599453,0.5242081444291036,89,0.0,0.0,0.2545560287500026,0.6604545454545454,0.38517686225551406,0.5578536428977279,1.7374148493669204,70923,7436.95684,0.3986106514930725,486,medium_high_seed486,medium_high,medium,high
1.4641000000000006,-0.07028279757740775,0.246136266066376,0.0005917039816267788,0.43477043958509926,0.6693939393939394,0.6931471805599453,0.5135096005121428,84,0.0,0.0,0.246136266066376,0.6693939393939394,0.3744099126548852,0.555940060469631,1.6934759398251893,70923,7377.546921,0.0470193549990654,42,medium_veryhigh_seed42,medium_veryhigh,medium,very_high
1.4641000000000006,-0.06914373351163743,0.24530070573074658,1.3102857465696616e-08,0.4289533576485192,0.6684595959595959,0.6931471805599453,0.5152073532882281,85,0.0,0.0,0.24530070573074658,0.6684595959595959,0.369817158931083,0.5557501603933515,1.6633146150905882,70923,7485.827189,0.8267389535903931,153,medium_veryhigh_seed153,medium_veryhigh,medium,very_high
1.4641000000000006,-0.07759036533851421,0.24672757068855064,1.3025524658871745e-08,0.42619840316754365,0.6783838383838384,0.6931471805599453,0.5152337307854196,85,0.0,0.0,0.24672757068855064,0.6783838383838384,0.37237979797979803,0.5560744478837615,1.6511608420393558,70923,7584.792517,0.11730986833572388,264,medium_veryhigh_seed264,medium_veryhigh,medium,very_high
1.4641000000000006,-0.07590025447924478,0.24734896807434506,1.3058723880021716e-08,0.42862481533666436,0.6733838383838384,0.6931471805599453,0.5154293768844096,85,0.0,0.0,0.24734896807434506,0.6733838383838384,0.38177612556794727,0.5562156745623511,1.6531654297682952,70923,7594.674951,0.06544750183820724,375,medium_veryhigh_seed375,medium_veryhigh,medium,very_high
1.4641000000000006,-0.0646003730159356,0.25027322195305235,1.2921120173814415e-08,0.43122084700718016,0.6600757575757575,0.6931471805599453,0.5156924765378061,90,0.0,0.0,0.25027322195305235,0.6600757575757575,0.38276019035795583,0.5568802777166028,1.6762123574671528,70923,7578.805291,0.08818716555833817,486,medium_veryhigh_seed486,medium_veryhigh,medium,very_high
1.4641000000000006,-0.07028279757740775,0.25553752643738525,1.2780297709014121e-08,0.41885878347096445,0.6711363636363636,0.6931471805599453,0.5279247607727002,86,0.0,0.0,0.25553752643738525,0.6711363636363636,0.3754049654049654,0.5580767105539511,0.09515932477196047,536075,18033.510679,-0.020589366555213928,42,large_low_seed42,large_low,large,low
1.4641000000000006,-0.06914373351163743,0.24974560988074226,0.0010247589088976383,0.42187541229935344,0.6712121212121213,0.6931471805599453,0.5201069494527941,87,0.0,0.0,0.24974560988074226,0.6712121212121213,0.37048824593128393,0.5567603658819869,0.09326411595958665,536075,17982.92079,0.05415906757116318,153,large_low_seed153,large_low,large,low
1.4641000000000006,-0.07759036533851421,0.24986015187407945,0.0005917042144574225,0.42818057867694703,0.6802777777777778,0.6931471805599453,0.5159402384873639,87,0.0,0.0,0.24986015187407945,0.6802777777777778,0.3680746089049338,0.5567863981531999,0.09289729684095932,536075,18062.209248,-0.023502282798290253,264,large_low_seed264,large_low,large,low
